~from,~to,~label,~id,action_chat:Int,action_sharepii:Int,action_partyjoin:Int,action_randomheal:Int,action_endorse:Int,action_report:Int
c010c087-1c3d-4719-a614-b5b70cfdadfc,88c5254e-5310-4456-abab-db11efc75e93,interaction_edge,6335ba40-6caf-40a4-9553-fee16b475507,3887,1,4,0,14,0
c010c087-1c3d-4719-a614-b5b70cfdadfc,eb68dbe4-530c-4310-865e-9ae0d9995c60,interaction_edge,7648d216-f0da-443d-b6c1-0ea78058419d,5153,1,3,1,0,0
c010c087-1c3d-4719-a614-b5b70cfdadfc,0aa93a1c-f278-4e85-b58c-f393e388f7fd,interaction_edge,5d42d8f0-e89e-46e5-b877-e2c7d747174b,2927,1,7,0,4,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,62e41884-1ec4-488b-afc6-746bd3591bed,interaction_edge,7a0168f2-1d7c-4199-9993-aa6ef17b71f1,4286,2,8,0,11,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,838b56dd-7881-4ad2-844a-ffde051bab8b,interaction_edge,b2c8fead-a16a-4917-9489-70cec8bfa3f1,3829,1,5,0,12,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,16d19e75-b2f7-4168-aff3-4e02fe117a15,interaction_edge,76d28fa9-0cdf-4232-84b6-c089cd81fde6,2276,0,1,1,8,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,d63a7a5c-d659-4245-bed1-7d0e63459f0d,interaction_edge,f9d7fba7-84ef-4d70-bb3c-c355b4db832c,84,0,21,3,5,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,833228d8-fb24-4f56-b821-0374435fbabb,interaction_edge,9a3f2c63-399e-4f0e-b6c0-266be785be1a,2125,0,8,1,1,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,c802d8e8-57c0-4137-8314-135e97665857,interaction_edge,ed76cb1a-b8a2-4d9f-8559-2b398cb087fa,579,1,2,1,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,287ebdef-03d4-4c82-a86f-15c947dfff27,interaction_edge,c5452cd9-3806-4466-ba82-6ee875010225,2274,0,1,1,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,0b8ac227-c836-49d1-bf12-fac6fa8a4d54,interaction_edge,d0e68400-10de-43c2-9aff-9d16e329f73b,2367,1,3,2,21,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,6e3e1edb-5f74-4b16-b352-4b0204d97982,interaction_edge,ef1cedc2-dc26-45cf-96eb-3820bccb7d5b,2024,1,11,0,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,d23480c1-242f-4a7a-a413-62f099d60259,interaction_edge,0a3ae42f-5faa-4f77-a62d-6679507320d0,387,0,5,1,4,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,46f3b642-8413-4999-a9f1-22aa7e542766,interaction_edge,bbc532ce-9fe7-4333-8676-a114829b5ba4,3247,0,10,0,13,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,e9ab44c4-b777-4f4d-9451-4e4dc6317e1f,interaction_edge,3f7cedf0-9c76-48a7-ad57-95dab48a516c,3362,0,6,2,3,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,64c34096-5e9a-48f2-a7cc-4829a67c5076,interaction_edge,b86d7501-bfea-4197-a037-34802956a809,1319,0,8,1,7,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,bdec0ac2-ec57-4a2e-b7c5-b73f1e675850,interaction_edge,ad70724c-7007-410e-a2d8-1afe0760b61b,3179,0,3,1,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,565fdce3-a070-48a2-9cd8-b493921777cb,interaction_edge,8e11c00f-1279-488e-ab9d-16b293604714,760,1,4,0,12,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,9bd3235e-6e68-40fe-bf1c-c0925785a560,interaction_edge,bf63a836-b63e-4ea8-bca7-c33859fb82d8,616,0,0,0,1,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,94b40b69-5a85-4bf1-aa9d-f26d6455c05c,interaction_edge,d2d11fa8-5b09-41a8-9a88-d81539f9f79e,38,0,5,1,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,5cbcfecb-182b-4ccd-8623-5069f27a8046,interaction_edge,c0996bbf-36c2-4109-bbfa-e66c7ab72711,1025,1,7,0,2,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,ac9680f3-ccf7-447d-9a32-4b7606bed017,interaction_edge,acb8cc87-32f1-42db-a56b-687c80b34d46,2263,2,0,1,6,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,51b5f5f0-5e81-4fa4-9dd5-698eef3733b0,interaction_edge,78a27e99-643f-4d55-987e-113f86a0b690,397,0,2,0,2,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,9c7e4095-9990-4e45-9eee-c56c0e7d015f,interaction_edge,4a7cb6a6-8de1-43d1-a39b-0911bfeab9a4,4100,2,9,1,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,dfedc01b-16c9-43c3-a162-ef4ac9f72d56,interaction_edge,441fc053-a6ca-4fd3-9f2d-dfe0a8f1f085,3535,0,6,1,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,798c9d71-2a94-4947-af1e-bea5eeabb4a4,interaction_edge,b63959da-e9a1-433a-be12-0111d9c7e6e6,759,1,0,0,1,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,0dc0a9d0-d908-4d1a-b553-d46d573214d7,interaction_edge,c6dcaa29-f4a5-40cf-9fde-7031ad8a200f,96,1,2,1,6,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,d4f6369b-cebe-4e4e-bcb2-87f2539b44c7,interaction_edge,e1ca208d-1d82-44a4-9659-9a1918bce523,3343,0,4,1,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,5d826e4f-091e-4ee0-9706-8675bd3e16e8,interaction_edge,99f166d2-2d8b-4ca7-b030-7798b3ff75d0,3656,0,1,0,1,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,51471afb-151f-42be-aedd-ad634bc6ca33,interaction_edge,3630fffd-c0d8-4613-aa0b-0205ca8d3992,133,2,0,1,10,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,cc040ced-2d14-489e-a364-158fe05b50d3,interaction_edge,06fd7f12-9f1d-40ca-88e5-2111abf38e0f,2564,0,10,0,2,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,7ae62490-3bfa-4104-ba75-df910ed5d418,interaction_edge,69767a33-e6d9-41c6-ada4-0b94b7e372e5,1944,0,2,0,1,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,237c54a8-20b6-46a2-aef8-0b2fb105d3cc,interaction_edge,4fb76ad9-0288-4c05-bcbc-6f645f749ed5,3634,0,7,0,11,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,f8656161-9e29-44ac-bc79-29b5eaeee894,interaction_edge,97dde2a5-63de-454c-a713-2df83bed98e8,1657,2,11,0,8,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,4c9ca30c-2967-49a0-a0be-188b3af893e6,interaction_edge,ced235f2-7f06-4d6d-9072-a69616588a77,1078,0,1,0,0,0
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,68fdaec9-b457-423c-8eae-277c02f51aef,interaction_edge,ebb9f56e-639b-4377-94fc-0678d3d2ce79,121,1,9,1,0,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,bc15a222-a78c-4337-a907-196dde4b800d,interaction_edge,f6e39aa4-5fa5-40a5-8f9e-6d67eaa5d6a9,3303,1,9,0,0,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,c33fff18-4645-43f9-845a-c853f31482fe,interaction_edge,7f14522b-1a81-48d8-8024-974a12451690,3508,1,11,0,0,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,5b39a092-8e30-4eb1-95b5-4c84beb8dfba,interaction_edge,299307f4-4998-4075-8a60-eadabf13b4af,4251,2,10,1,4,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,f5f15328-5726-4109-9ace-c74c5e78f4f1,interaction_edge,9ecf64c0-a210-4a67-9f5f-cd1ccb57d339,2565,2,4,0,3,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,84576bf8-9c37-48ea-8287-1a2c98883fb8,interaction_edge,6d8bf34e-e477-4b52-b26b-8ecba09e3a0f,6000,3,1,1,2,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,e5c09932-71a8-4f30-b12c-8aa5941ef030,interaction_edge,10386480-f5e0-4f38-a4c1-ced0dd91052e,236,3,0,1,2,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,262ff388-92ff-492a-a7b0-f2c794280682,interaction_edge,cafc07a9-298e-42f1-8ed8-005efd70553d,2235,2,3,1,7,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,f5600f4f-965f-4fe6-9dc2-6cb29fe7567c,interaction_edge,76bcad69-85cf-4b52-85fc-fb832aec1608,2365,0,10,0,10,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,3ca686d1-b9e7-4bb6-ae21-7b342333b6bf,interaction_edge,739c3a8f-329b-4544-8094-e28ed197f1a6,1442,0,8,1,6,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,6ef720ba-2295-4eac-ba3d-12d541feced3,interaction_edge,69f75d48-6624-420d-a340-6232869b5abe,3022,2,4,0,2,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,bdfdf40b-5c12-40f8-b7c1-d88b14d2bd18,interaction_edge,703b43bf-d2e3-4060-88f0-f0607f52b8a9,129,0,7,2,2,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,dcaaee63-62ef-4a54-94ff-0164c9033361,interaction_edge,700ca315-43b3-4c40-95f1-8fe28ca49998,5098,2,1,3,5,0
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,c6b2c2d9-1298-454c-a558-30d2573b978f,interaction_edge,41e68626-e8bb-4ee8-a8f1-cb4a5e0764bb,3251,1,5,0,11,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,959db694-e321-4b33-aee3-af75c64dacd8,interaction_edge,547b90df-4ac3-4928-a855-c24fe44d127d,2488,1,3,2,9,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,84d8dfc2-b80b-43c2-9e77-9f57084bc569,interaction_edge,c0e0a0c6-cad8-4797-a561-11fb64a8723f,1000,0,10,2,5,1
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,262ff388-92ff-492a-a7b0-f2c794280682,interaction_edge,b37d225d-2a4a-481c-8c4f-5444385781d1,26,0,6,0,16,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,77add334-fce2-4d93-a8f7-b8350e2dcd2e,interaction_edge,76691501-bde5-4d73-8596-bde75ee88bff,716,0,11,3,0,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,6cbe1d3f-e362-4ee6-87e2-83e9bff48ba4,interaction_edge,e325f4f1-56d1-42d7-be9d-1e6cef1101f1,1487,2,12,0,1,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,65e68bc4-b89b-401a-a10e-ba70e976b864,interaction_edge,b67fef90-62fa-473c-804f-99cfe4c6d2e0,2103,0,12,1,2,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,cc040ced-2d14-489e-a364-158fe05b50d3,interaction_edge,758fa5f4-1828-44a0-982c-f3a5f59788d2,4327,1,5,4,13,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,b7178fee-5c9a-45c7-b463-0b5d5b6f7aad,interaction_edge,fb432de3-b1af-4522-ae6d-d8d0de651eab,5061,0,9,3,2,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,317fcb81-1470-451b-a382-92931de172fd,interaction_edge,f06d7847-314a-4d00-9542-5a6876845b64,1815,1,2,0,2,0
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,09f33256-ea35-4c32-951a-515f00d3de06,interaction_edge,9d10abe0-da03-498c-a624-6235617e1dcf,2753,2,5,0,0,0
60a95106-bbdf-48d6-945a-56f187b605f3,68bd125e-ce3a-4c9a-a28f-7ee9a0da9942,interaction_edge,b628a813-4ee8-442d-8cae-245765ce9568,1156,1,4,0,10,0
60a95106-bbdf-48d6-945a-56f187b605f3,94c82519-3c90-490b-8136-541da8698667,interaction_edge,6f30b7c1-6a76-4077-8770-ba32a83051a7,2228,0,2,0,3,0
60a95106-bbdf-48d6-945a-56f187b605f3,2d526dee-d0e2-428a-a300-143a18403416,interaction_edge,3172e914-e083-4e8f-80f7-dec33cd9e6bb,4391,1,4,3,8,0
60a95106-bbdf-48d6-945a-56f187b605f3,65a82038-5309-40af-84d1-d54f82d8d623,interaction_edge,d96c8bbb-ce56-4b89-9430-a4fc95677887,4318,0,0,1,14,0
60a95106-bbdf-48d6-945a-56f187b605f3,d99fb7c1-4090-4ee1-b841-25188e191e68,interaction_edge,9b116472-2b92-4030-acb8-1074626a755f,1949,1,5,0,3,0
60a95106-bbdf-48d6-945a-56f187b605f3,f736b80c-6f3e-4ac6-8223-52e59953a34b,interaction_edge,8d6f6d68-efa3-436e-b1a5-31961d7a81c2,3508,0,2,2,6,0
60a95106-bbdf-48d6-945a-56f187b605f3,bdd9efd1-ea96-4010-b365-d7a52ad19ae0,interaction_edge,a8a4a369-348f-4077-8ce6-f9ae9d34e585,2881,0,13,1,6,0
60a95106-bbdf-48d6-945a-56f187b605f3,d40327f7-bcaa-4a92-ae13-802376b6e4da,interaction_edge,c184c77b-605c-469a-aa84-5728173c2b80,3565,0,6,0,2,0
60a95106-bbdf-48d6-945a-56f187b605f3,41fda313-e8d9-4454-957b-427e32a5d887,interaction_edge,f4fefb3b-69fa-427b-8e89-a5b7621f8446,1780,0,2,2,0,0
60a95106-bbdf-48d6-945a-56f187b605f3,c56b980d-820e-4813-b49b-c793c20d136e,interaction_edge,92cf2304-ca45-4670-8338-25fffd0d22c4,333,0,3,2,7,1
60a95106-bbdf-48d6-945a-56f187b605f3,c1a212cd-b5da-4ff7-a631-aed2e80d1395,interaction_edge,4da74502-1322-44dd-aa44-7a8d64c0e874,2675,1,2,1,4,0
60a95106-bbdf-48d6-945a-56f187b605f3,5b39a092-8e30-4eb1-95b5-4c84beb8dfba,interaction_edge,f268edc8-c0ba-4d95-a549-d2c878bde6f5,2542,0,9,2,0,0
60a95106-bbdf-48d6-945a-56f187b605f3,b210a769-c6d2-4d20-b619-e12ea518ee91,interaction_edge,27a54172-edcf-488b-9173-0d9ae9c9b97b,1474,0,1,2,14,0
60a95106-bbdf-48d6-945a-56f187b605f3,f7c1f793-90b9-4482-b51a-96f3402be8f2,interaction_edge,7f283766-4e6b-4590-8714-ac986e157615,4524,1,5,1,0,0
60a95106-bbdf-48d6-945a-56f187b605f3,0633402d-9868-4775-8d97-884373a3c262,interaction_edge,80c6ac0d-2f9a-4e88-952f-55a7ac17c5e8,1401,3,1,0,6,0
60a95106-bbdf-48d6-945a-56f187b605f3,28435d29-e2cb-43d8-a82e-351c6f58e30d,interaction_edge,f57280dd-9559-41a2-a3fe-2f266d543d6f,1337,1,7,0,2,0
60a95106-bbdf-48d6-945a-56f187b605f3,e19d2ac3-e464-413c-928e-365bfe269a5c,interaction_edge,1ec8680d-c5d6-484d-8425-19800bb98aa1,3202,0,6,0,1,0
60a95106-bbdf-48d6-945a-56f187b605f3,d94f9703-5d71-4fa9-b206-14aaf24bd1b2,interaction_edge,d1336987-200f-4dda-bf63-9c40f2289a36,2371,0,6,0,5,0
60a95106-bbdf-48d6-945a-56f187b605f3,930545db-ee3e-42d6-a457-4c6d062ee4b4,interaction_edge,6886656e-8a70-4d70-9715-b22abf8a3179,1382,0,0,1,2,0
60a95106-bbdf-48d6-945a-56f187b605f3,4f1106c4-0986-4285-ad24-355f3c9fc34c,interaction_edge,94e58ea1-3dc1-49ce-bbd0-d9703b4afbb8,2701,0,4,0,13,0
60a95106-bbdf-48d6-945a-56f187b605f3,4c360b2f-d8d5-42e1-a34a-b0c252a91b9b,interaction_edge,5c6d400e-339b-4d85-be7c-e89cbf3135eb,21,0,2,1,9,0
60a95106-bbdf-48d6-945a-56f187b605f3,b8d4cc35-2dd0-42c0-a393-f72d87ce76d9,interaction_edge,feac3b70-5379-4b47-af5a-3845393d76c5,924,1,4,0,0,0
60a95106-bbdf-48d6-945a-56f187b605f3,f5f15328-5726-4109-9ace-c74c5e78f4f1,interaction_edge,9724dd8f-11f2-4b10-bf6b-a30222f3ee63,634,2,8,2,9,0
60a95106-bbdf-48d6-945a-56f187b605f3,5b5b288b-9fae-4fba-b7d4-4f30b5673f84,interaction_edge,a79cb7d7-030d-4fa5-8bc0-b3d1f927bd39,4204,0,6,1,1,0
60a95106-bbdf-48d6-945a-56f187b605f3,e415cf5d-ca8e-4192-8ef4-600f263571ee,interaction_edge,1b26193c-8ea6-48be-bd61-584c6310ba3f,6928,1,0,0,11,0
60a95106-bbdf-48d6-945a-56f187b605f3,231857c2-9dee-4703-90a7-54fbfb494fa0,interaction_edge,0f6119ba-6fab-43dd-ae3a-d9512ff251ce,2338,2,2,1,4,0
60a95106-bbdf-48d6-945a-56f187b605f3,e6827f88-1880-439e-896d-075f449e6ae8,interaction_edge,8c5068a0-36ca-46c6-8e33-5067b26b887c,1193,1,3,1,10,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,6dbf6ef6-ccc8-4066-9ad5-8b33eab7a332,interaction_edge,1f69f6d6-aee6-4ffa-b27b-92de7bb38e97,2419,0,2,1,11,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,244484af-eaf8-4c6f-a66d-c5f67f3a5a80,interaction_edge,ad97c443-62ba-4070-9d56-d95a77505720,139,1,1,2,17,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,231857c2-9dee-4703-90a7-54fbfb494fa0,interaction_edge,3c4713aa-11e2-4cf2-b5ad-2b860149e656,1737,1,0,0,8,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,a9486187-8dc6-4aa5-acc9-d62a841de777,interaction_edge,d2d3205b-7413-419a-b494-7707a7a9d7c6,2331,1,2,0,10,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,2313b998-61bd-4a99-9e74-229225499883,interaction_edge,d10aaff9-d702-4d2e-b0db-e438648e2fda,3969,0,4,2,5,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,5d4e911d-55e4-4b5a-b890-9835d9e42c88,interaction_edge,cca5ba04-0e90-42c4-b94f-a6a7ff62e004,4731,2,2,0,5,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,4f09ba20-41aa-4306-b05e-06173c673f83,interaction_edge,4624bb3f-2af9-4cea-ae9d-f44985e73666,5410,1,3,0,2,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,5c40ce3a-7d76-4d29-8297-4fa0bca27ad6,interaction_edge,348df0b0-52dc-4e64-9139-597fc0d6610e,1792,2,4,1,5,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,f5ecb66e-155b-4bda-b65c-a8088f3b4072,interaction_edge,d4f08c17-78c2-432f-ba54-bd4926496d66,1970,1,10,1,0,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,08a6b193-4075-48c9-9f0d-f073e7508b9e,interaction_edge,cee4a7f5-799b-41b2-83ad-9254eda70d1a,1844,2,15,2,0,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,f8235a9d-2422-4077-bebe-5fa8cf7c0c3a,interaction_edge,498c29f4-4525-4970-8037-3b669ff2b7a0,562,3,5,4,1,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,0f40b425-d4ff-4306-b77f-efbcc85810ca,interaction_edge,d804fd0d-2051-465b-9e6d-c77f051e82ea,2560,0,12,0,11,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,27196a25-67b1-4355-a43d-c66da6ef29b7,interaction_edge,7c100427-1768-4b2f-ad8f-f6f083391d4a,3632,0,14,1,5,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,e7c34492-667e-4ba8-8d9c-26821a308ec0,interaction_edge,cd99ab57-e7cc-4315-bbbd-d361fd5c8de0,1894,0,2,0,2,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,c49a2bb9-2921-44ec-b25e-d1241e4d72b1,interaction_edge,aa858f79-3b9a-41c0-abe0-8035b5144882,2344,0,2,0,11,1
a71bbc3d-9833-46ef-86ac-673cd198ac2c,4ec150ec-8fc2-426f-a44c-543f2a549706,interaction_edge,38373363-ea32-4b1b-9978-04d5c6775808,761,0,8,0,7,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,118b0c76-37f9-4cbe-a280-2b92ea26872a,interaction_edge,e265d62e-9241-4618-b00c-23429c055f5f,1289,0,3,1,0,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,91ab0a95-ef31-43f5-b7e9-1b2e7144efe8,interaction_edge,13e646e2-9158-41d6-91c6-8e9e9e013a13,2518,0,1,0,6,0
a71bbc3d-9833-46ef-86ac-673cd198ac2c,71c7558a-1378-43d3-b1b8-490fcd3cba30,interaction_edge,51259bbe-6344-4580-a9d1-e2d93f667b44,742,0,2,1,1,0
59deca85-63c9-4d18-9bc3-3984110f6012,3abcdb36-89e0-4051-be4e-091d84ad5eef,interaction_edge,64f4b1c3-b1df-4698-bc77-c532d547a04f,919,2,11,0,2,0
59deca85-63c9-4d18-9bc3-3984110f6012,2b89d456-1afd-4e4c-9fd2-39d1cbf29576,interaction_edge,8f60bf4f-6fd2-4246-8122-c9f22641c52e,1362,1,1,1,14,0
59deca85-63c9-4d18-9bc3-3984110f6012,8210c822-d324-4582-b630-04600903a0a4,interaction_edge,01172e73-3747-4d9b-bb70-d66be066e73c,114,1,4,0,3,0
59deca85-63c9-4d18-9bc3-3984110f6012,5654e41f-0297-440f-b172-deaf833e0299,interaction_edge,cac7e67b-68db-44bb-840b-610691d7fb6b,1170,1,3,2,4,0
59deca85-63c9-4d18-9bc3-3984110f6012,2db5b897-b70e-48b2-a17e-7017eec70cd3,interaction_edge,0fbc3057-5f60-4fa3-8e5c-1d215f741135,311,0,9,0,1,0
59deca85-63c9-4d18-9bc3-3984110f6012,1d898d39-7a13-4c55-9536-8826e13578cc,interaction_edge,d65577f7-f556-4922-bec3-fa5f4a2552a7,2524,2,2,1,1,1
59deca85-63c9-4d18-9bc3-3984110f6012,25863bcc-42e0-4690-86d5-4bafc8f0e582,interaction_edge,e06019cd-c9e6-4f9e-b609-9b42a8e8f571,3943,0,1,0,0,0
59deca85-63c9-4d18-9bc3-3984110f6012,697b087b-5be3-44a1-8d46-b2afe1de6b90,interaction_edge,e10c21dd-b8fc-4956-9aaa-9395cf442dc7,749,0,5,0,1,0
59deca85-63c9-4d18-9bc3-3984110f6012,3605f421-7959-4ae1-8009-d1ddbaad427f,interaction_edge,7d354a28-464e-4c5c-a457-26dd35ed185f,4112,0,4,0,3,0
59deca85-63c9-4d18-9bc3-3984110f6012,c06bd00b-b48d-4297-967f-29926612252e,interaction_edge,4dc55e13-0c88-4164-86a9-d6a28ed42468,4074,1,7,2,9,0
59deca85-63c9-4d18-9bc3-3984110f6012,117e3ded-5bd1-4247-bd27-4942f8805f0f,interaction_edge,8a3024fe-7062-48db-a42d-0cf461fbad5b,2718,1,3,0,6,0
59deca85-63c9-4d18-9bc3-3984110f6012,feb847bb-45c0-4e33-95fe-56806823f3f8,interaction_edge,7d7395f5-a789-4c51-886b-5714c3d69b61,5380,2,3,0,8,0
59deca85-63c9-4d18-9bc3-3984110f6012,747b6e0a-9109-42e1-b375-c51f9af84164,interaction_edge,219a4871-b98b-47c8-ae2a-848545e39eaf,396,0,11,1,6,0
928d013a-b59d-4cee-9440-285b3adcd0b5,1f09a8f1-1805-4cb2-9756-f40fbef412fa,interaction_edge,310b051c-de71-4bfa-9241-31763af33383,1681,0,5,0,1,0
928d013a-b59d-4cee-9440-285b3adcd0b5,5e11122e-de67-40c4-8db9-e817cdc52f17,interaction_edge,f82498a7-24ba-4d3e-b80c-dfc54b34a5e9,1982,2,5,1,5,0
928d013a-b59d-4cee-9440-285b3adcd0b5,25432a41-a528-489a-ae87-ac13ad5d784c,interaction_edge,02c2d6e4-af8f-47af-8105-bdf2240e9cc2,2682,0,0,0,1,0
928d013a-b59d-4cee-9440-285b3adcd0b5,5bb48393-52fe-4a53-b29b-b6d35b442d7f,interaction_edge,48fe6fa7-cff7-4db0-a874-abbc63556552,2520,0,3,0,12,0
928d013a-b59d-4cee-9440-285b3adcd0b5,a20dee86-d5f5-4a92-a396-b03c02ae7cbb,interaction_edge,766374c4-004f-4051-a894-ce9aaecfd530,4289,2,4,0,16,0
928d013a-b59d-4cee-9440-285b3adcd0b5,a9d3d392-700b-4405-a619-f1458375f6f5,interaction_edge,7b12db6c-37ad-4ddb-b844-a5d416cc915a,3589,0,4,2,13,0
928d013a-b59d-4cee-9440-285b3adcd0b5,8d56f093-10c6-467d-b637-34a3a693bb20,interaction_edge,f84250ee-9fb7-4194-85c6-8c803cc3bd4f,1975,1,4,1,0,0
928d013a-b59d-4cee-9440-285b3adcd0b5,e8d8927b-bdbd-4e54-ab48-61e23c2e7cfd,interaction_edge,987396ad-1497-4ff8-a35e-09b8faa33154,2476,0,16,0,8,0
928d013a-b59d-4cee-9440-285b3adcd0b5,25863bcc-42e0-4690-86d5-4bafc8f0e582,interaction_edge,137b5e6d-46c7-42d5-9328-a75c5c8672d6,3669,1,5,1,2,0
928d013a-b59d-4cee-9440-285b3adcd0b5,20b8bf72-28f4-4a1f-9786-96aad3685476,interaction_edge,340ac0ad-76da-4a62-a582-83a858584a1d,2070,0,0,1,3,0
928d013a-b59d-4cee-9440-285b3adcd0b5,b247fa65-99f1-49b4-8739-8e2f8fbbe9ab,interaction_edge,0eb72d96-a26d-401a-8883-ac80e4d36eba,2607,1,2,0,12,0
928d013a-b59d-4cee-9440-285b3adcd0b5,f736b80c-6f3e-4ac6-8223-52e59953a34b,interaction_edge,667604ec-90fa-4449-8a44-4e1c35e62dcc,1360,0,2,0,8,0
928d013a-b59d-4cee-9440-285b3adcd0b5,6a314cc0-f869-45a5-b0d0-2529d6b19752,interaction_edge,51de9044-58d5-4652-8c3a-1af89be28869,3215,2,2,0,4,0
928d013a-b59d-4cee-9440-285b3adcd0b5,229c8cc3-9d90-496c-825a-ea2d7b077809,interaction_edge,40f717be-32fb-40de-8f42-7f98258965af,822,1,0,0,16,1
928d013a-b59d-4cee-9440-285b3adcd0b5,0acb76e0-37ca-47f1-8c8f-c370b6799add,interaction_edge,aba8fc9d-5405-4511-b1ca-b9c935557fea,3302,1,12,0,2,0
c5a1f045-57fc-4eda-ad68-f29ad12e8729,fa28bc24-fe66-4066-9030-7f79d8b7961f,interaction_edge,da0395cb-9faa-4a6e-9bd3-9e07fb109f88,4848,2,4,0,7,0
c5a1f045-57fc-4eda-ad68-f29ad12e8729,50663bd2-cd56-4824-af76-28f52e42308f,interaction_edge,cc38cca9-ced1-41b1-a293-b8e86b7b42db,1240,2,0,0,9,0
c5a1f045-57fc-4eda-ad68-f29ad12e8729,daa03a74-4ee1-46bb-9da4-721820402924,interaction_edge,5f7a22fc-f997-4830-9322-e6ec62eab7bc,4568,0,3,1,0,0
c5a1f045-57fc-4eda-ad68-f29ad12e8729,c56b980d-820e-4813-b49b-c793c20d136e,interaction_edge,67022e84-e7ca-4787-9f44-0f7fb6acda10,5084,0,2,2,5,0
c5a1f045-57fc-4eda-ad68-f29ad12e8729,a9a35444-595c-47e9-a914-e6463b8da834,interaction_edge,3bc965ff-d45e-4e09-b557-e8039c0e28e4,286,0,5,1,9,0
