~id,~label,playerId:String,status:String,stat_joinedDate:Date,stat_lastPlayed:Date,ea_reputation:Int,ea_altruism:Int,ea_duty:Int,ea_mischief:Int,ea_malice:Int,ea_atrisk:Int,stat_totalSkinPurchases:Int,stat_totalCurrencyPurchases:Int,stat_idleMinutes:Int,stat_marketingEmailClickThroughs:Int,stat_lastChatTimestamp:Int,stat_lastGameSession:Int,stat_lastGameSessionLength:Int,stat_longestGameSessionLength:Int,stat_shortestGameSessionLength:Int,stat_medianGameSessionLength:Int
793821f3-a636-470d-b8c3-f226341bf6ef,player,michael46,Active,2020-02-02,2021-07-10,-40,6,1,4,0,0,12,834,460,16,1623369637,1622015953,336,467,20,51
afcc64ab-d8a3-46b7-a659-e9bd3f097191,player,jonathan92,Active,2020-06-23,2021-03-28,-2,7,1,0,0,1,16,1050,290,14,1619093463,1620168804,131,646,7,58
a418153c-3dc1-480e-956e-6ebc3f41b752,player,williamzuniga,Active,2018-03-03,2018-06-07,36,20,3,0,2,0,13,1147,555,15,1621090871,1621574450,242,692,15,70
80908563-9edb-41c2-af96-5fa99c13d327,player,lbradley,Active,2017-09-28,2018-10-01,37,4,2,0,0,1,11,768,315,20,1622351426,1620537651,252,695,16,80
dd37906b-33e3-4df2-a217-ec2f4d3314dc,player,xtorres,Active,2020-02-10,2021-05-28,24,9,0,-1,2,0,21,1004,334,21,1622479915,1621102611,250,359,6,62
a17d5467-ee3b-4887-b176-c047dfaa0931,player,jeffrey87,Active,2019-04-13,2019-10-22,17,0,4,0,1,1,13,849,185,10,1620661393,1621537598,116,578,17,72
20e487dd-3472-45e0-ac5f-a92adb26edde,player,jennifercastro,Active,2018-02-10,2019-10-31,38,1,1,1,1,0,14,1067,365,20,1621897673,1623884801,188,380,5,72
5d2f14bd-68e3-43bc-8f41-61fc40439abf,player,rgreen,Active,2020-06-12,2020-08-21,24,5,0,2,0,1,7,1190,614,16,1621839015,1622422828,178,246,4,53
54321d2c-ae52-4c7c-9d60-40a3736f7104,player,alexandragarrison,Active,2017-01-07,2017-07-06,5,5,0,0,0,1,20,1134,452,21,1622026482,1620217135,101,671,13,73
2db5b897-b70e-48b2-a17e-7017eec70cd3,player,karen62,Active,2020-02-10,2021-06-04,7,5,3,-1,1,1,14,1073,438,15,1623279641,1622999089,216,398,5,69
f37f94cd-ef2e-449e-a08f-6e17a7778e07,player,lopeztiffany,Active,2019-01-28,2020-08-29,7,11,0,-1,0,0,18,1068,513,20,1623634409,1621882974,120,273,1,55
3dcdc11f-7098-4b8c-99bc-f7d62fd23910,player,henry86,Active,2020-08-10,2020-08-30,-59,1,4,0,1,0,11,1077,302,10,1619999465,1621043621,157,512,9,68
f029c9b5-0e78-4cbe-b214-73f5d2b501c6,player,barbaracannon,Active,2019-12-09,2020-02-21,-12,1,0,-1,1,0,14,729,379,17,1621493899,1619341947,77,726,13,82
7989d6b8-e41e-4e93-a3a5-4b85fdaa56bc,player,teresahodge,Active,2017-08-03,2018-01-01,-24,4,1,0,0,0,11,1347,419,17,1620644252,1621663551,214,419,13,54
dda5994e-57d4-4eee-b60f-05f9fec5fbcc,player,tonyamartinez,Active,2019-10-06,2021-08-08,18,12,3,0,2,1,8,882,202,13,1622147877,1621100601,183,386,11,58
7595ff70-6981-419d-b8e0-37e02f395fc7,player,richandrew,Active,2018-05-14,2018-12-09,2,0,1,0,0,0,8,1258,204,20,1623345198,1617912926,49,412,13,72
a5bdd289-4a80-4c0e-a4b6-ff2bec8b6b81,player,nicholas96,Active,2019-02-13,2020-08-24,-26,9,2,-1,0,1,25,807,339,13,1621861742,1620779355,201,553,14,61
541992df-ec14-4d69-9a58-6dca23568a18,player,uhall,Active,2017-01-08,2018-10-07,10,7,5,1,0,0,20,996,430,15,1621157226,1622515151,230,787,3,67
25086ec2-4b94-4908-a5de-ef385793cbd9,player,crystal68,Active,2019-10-20,2021-03-19,-16,9,0,-1,1,1,21,1357,369,19,1621381297,1623055711,137,375,12,65
b9b9ac3a-cc24-4e68-bc8a-aa255b7f6167,player,qoconnor,Active,2018-01-10,2018-10-24,-43,6,4,-1,1,0,15,1194,245,9,1620021734,1620050479,150,529,9,54
c010c087-1c3d-4719-a614-b5b70cfdadfc,player,charlotte05,Active,2020-12-23,2021-04-29,17,3,4,-1,0,1,17,781,237,17,1622643586,1623592583,261,253,8,57
c49a2bb9-2921-44ec-b25e-d1241e4d72b1,player,shawn16,Active,2017-04-20,2019-10-22,4,9,2,0,0,0,23,1170,180,21,1623045663,1622946558,176,498,5,61
3e4c0262-d9b9-4394-838d-5ae7f3fcd418,player,gstone,Active,2019-05-14,2019-12-11,22,1,0,1,1,0,14,839,287,19,1622247657,1619719267,239,251,12,58
f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,player,cadams,Active,2019-10-26,2019-10-31,-29,1,2,-1,1,0,13,1021,406,14,1621725126,1620028228,182,435,5,69
60a95106-bbdf-48d6-945a-56f187b605f3,player,odickerson,Active,2018-07-02,2021-06-11,4,2,0,0,1,0,24,1208,391,13,1623092607,1621198948,134,469,11,58
a71bbc3d-9833-46ef-86ac-673cd198ac2c,player,aguilarapril,Active,2019-09-16,2021-03-26,30,1,2,-1,1,0,13,1080,327,18,1619786996,1622927804,50,511,14,56
59deca85-63c9-4d18-9bc3-3984110f6012,player,dwilliams,Active,2016-08-12,2016-10-11,7,4,0,-1,0,0,16,594,195,18,1621915177,1622017959,158,697,11,55
928d013a-b59d-4cee-9440-285b3adcd0b5,player,michelledrake,Active,2017-08-20,2019-04-09,-17,2,3,0,0,1,12,935,349,11,1622777729,1620523168,95,575,0,55
c5a1f045-57fc-4eda-ad68-f29ad12e8729,player,william34,Active,2019-02-24,2019-06-02,7,0,1,-1,1,1,20,1027,274,13,1619982312,1621860151,177,424,13,82
c09f64ab-b00b-475b-b5a4-030e99ac0146,player,garnerkelly,Active,2019-07-10,2020-06-03,-4,6,1,2,0,0,10,879,242,17,1621351017,1622658182,65,612,8,57
5fb090a1-c71a-44c9-90c3-1546feacd1f0,player,cchaney,Active,2020-06-29,2021-05-18,-19,8,3,0,0,0,17,1157,416,9,1621563456,1622284712,188,664,9,71
0ebbad87-5704-4ff8-ba5c-8ecc37aab989,player,julie33,Active,2018-04-24,2019-06-21,1,23,0,0,0,0,13,927,208,8,1620996188,1619823988,166,355,0,53
480370dd-0890-4ff5-b2a1-43bbcef92e68,player,valdezrobert,Active,2016-11-14,2020-11-09,-3,12,0,2,0,1,19,1227,250,23,1620119932,1622652168,143,348,11,81
3ca686d1-b9e7-4bb6-ae21-7b342333b6bf,player,nelsonjessica,Active,2021-08-04,2021-08-04,28,11,3,1,0,1,15,1101,440,16,1620711460,1621098751,280,588,14,59
d8d46243-d540-4925-a4c9-1770f81880f9,player,fhenderson,Active,2020-06-01,2020-11-30,-20,7,3,1,0,0,13,889,409,15,1620593318,1621192146,243,465,0,52
5748f779-d636-4b20-8c37-f48194d14b43,player,perezcody,Active,2016-09-07,2018-06-20,6,17,0,1,0,2,16,1314,600,15,1619817139,1619647736,163,690,10,69
91f93d7f-1c50-479d-b799-b3388cfd1666,player,zblankenship,Active,2021-04-08,2021-04-13,5,5,3,0,0,0,18,1404,548,23,1622083139,1621971322,283,313,13,67
880585d0-3564-422a-8a37-cab636493eba,player,deborahoconnor,Active,2019-06-28,2019-12-03,-37,16,3,-1,2,1,20,782,597,16,1623199470,1620759050,278,268,20,54
6553c90f-cdce-45f9-b30f-37db4d9341c7,player,davispamela,Active,2016-11-18,2018-08-07,-18,1,2,0,0,0,19,901,293,15,1621284960,1620166693,224,432,6,59
09ea8919-9f29-46fb-9cef-4d311f8046e8,player,wnewman,Active,2018-04-27,2021-06-10,-26,8,1,1,1,0,28,1215,340,14,1620076544,1622461948,212,261,16,69
80c20b86-8934-4690-86ee-1521f681cb7d,player,eileen50,Active,2017-02-19,2020-09-10,-21,14,0,1,1,1,20,1210,358,13,1619471996,1621579682,169,628,12,44
8e131a63-c4e5-498e-8d5e-85c0d7ac8818,player,owallace,Active,2020-05-24,2021-05-10,4,4,3,-2,1,0,15,1051,367,6,1620430820,1622941869,226,617,8,44
c5edba71-7500-45a2-af06-b3930adaf126,player,michele95,Active,2021-06-05,2021-07-02,23,4,4,0,1,0,10,823,395,13,1622274570,1621156131,175,722,9,48
0aa0f624-08e4-4955-bc56-38e80ea54c42,player,grodriguez,Active,2018-11-24,2020-12-24,30,8,5,0,0,1,17,1019,237,15,1621513159,1619814001,125,505,17,54
88c5254e-5310-4456-abab-db11efc75e93,player,sonia51,Active,2017-11-04,2018-08-19,19,6,0,2,0,1,11,992,383,7,1619058528,1622872942,259,675,8,55
30b731b9-8861-41f7-a351-a54997806d2e,player,hillmelissa,Active,2020-06-26,2021-07-21,-55,13,1,-1,0,0,16,1072,352,12,1621867466,1620517498,219,446,9,72
6d5b0839-764e-4638-9022-2bc9f97b9000,player,joseph89,Active,2021-04-21,2021-04-30,16,10,1,0,0,0,22,1347,115,8,1619082272,1622137829,145,586,5,41
2e279416-730f-4be2-8a24-97aa268ccb09,player,cgoodman,Active,2021-02-16,2021-07-16,35,11,0,2,0,1,9,1102,375,16,1621576938,1620720430,119,517,19,52
1cc1c3b0-9f97-4b93-b399-080b7ecf7163,player,mezabrian,Inactive,2016-11-17,2018-08-27,-80,2,0,0,0,0,9,1474,532,10,1619988572,1622404273,164,572,6,58
3605f421-7959-4ae1-8009-d1ddbaad427f,player,davislisa,Active,2019-09-23,2021-04-02,8,26,1,1,0,1,15,636,341,17,1622802838,1621384702,212,516,11,65
5c0b99df-56bc-4c35-817b-78fbcdb1cd96,player,melissa43,Inactive,2021-03-26,2021-04-22,32,14,3,1,1,0,11,945,403,11,1623273221,1621995193,227,557,13,60
e78fcf70-de03-4d2b-92e2-54bf438a88ac,player,michael87,Active,2016-12-16,2021-06-11,31,19,7,0,1,0,14,1167,483,13,1620691358,1622432576,126,462,14,57
237c54a8-20b6-46a2-aef8-0b2fb105d3cc,player,bmichael,Active,2016-11-04,2018-07-06,-13,11,1,0,0,2,14,1002,201,17,1621443254,1621909376,182,455,13,44
bbc5583f-0b54-4778-85bf-7f92d9af41a8,player,pearsonkenneth,Active,2018-11-09,2021-01-24,-24,16,4,0,1,2,14,1440,176,13,1619688182,1618596563,272,414,12,68
67318706-389d-496c-b623-e3a72d31ca8d,player,ktrujillo,Active,2019-02-02,2021-03-08,30,27,1,2,2,0,6,899,325,15,1621962425,1618982602,165,447,15,61
b1e20b64-37be-412d-934c-394c95543785,player,gordonmelissa,Active,2018-04-12,2019-09-25,44,8,2,0,0,0,11,1122,270,14,1620776585,1621838476,144,426,13,52
eabe5af0-f3c8-4890-b98a-4e2fadc52417,player,ldavis,Active,2017-07-29,2019-08-27,-26,13,0,2,1,1,6,1113,519,16,1619998185,1619644092,160,435,7,65
33556103-fd77-4b3f-ad32-d7551171cecd,player,zmyers,Active,2019-01-03,2020-03-30,-19,6,3,1,0,2,16,1092,324,11,1622020639,1620661123,255,640,12,69
168fbda6-543f-405d-affc-b198b49254ba,player,barnesjeffrey,Active,2021-01-11,2021-08-02,1,2,5,0,0,0,23,1098,282,7,1620952707,1619970248,190,584,14,71
0a6bee7a-e865-43ef-9602-c9b64ec6f47d,player,debbie27,Active,2018-10-24,2020-12-05,-13,3,1,-2,1,0,19,655,146,17,1623182547,1621152652,209,484,13,57
c1d8047b-ed13-4e05-a5cb-7a364b9f1021,player,teresa37,Active,2021-02-11,2021-05-26,3,2,1,2,0,0,16,1019,366,19,1621216914,1622111015,44,585,14,52
7a56e93c-9222-4961-b285-28f398db500c,player,rossdavid,Active,2018-05-04,2018-08-06,4,8,3,0,0,1,14,1241,342,12,1623555497,1622750359,233,504,7,59
d9ba3c93-e4d8-4224-8cb8-bb8afb7b1280,player,ztorres,Active,2018-03-07,2021-04-02,-21,4,4,-2,0,0,10,1272,498,7,1622721286,1622274972,195,236,9,72
a451c01a-2b17-4e70-a19a-63852371bb25,player,jameswright,Active,2017-08-29,2020-08-07,11,1,0,2,1,0,15,1225,52,15,1620129942,1622469989,256,493,9,82
00827898-44ab-463b-8311-471b31207a6c,player,juarezjoshua,Active,2018-05-11,2018-11-28,42,5,5,1,0,0,7,907,323,18,1621470134,1620265192,75,371,1,67
b8e6eeb3-aa73-4d20-8ab4-b16246c6daef,player,carrollkenneth,Active,2019-04-19,2021-03-17,-55,0,3,-1,0,0,7,1011,411,7,1620972374,1619475026,193,609,5,46
72fbed2a-eb34-4073-b45b-c8f848795433,player,garythomas,Active,2020-04-25,2021-05-13,22,5,0,-2,0,0,19,980,528,17,1620436288,1620485378,138,477,13,56
13231f96-f3f4-45c7-ae8d-c97af3816f6c,player,crystaljackson,Active,2020-10-24,2021-04-17,1,8,1,1,0,0,8,1005,312,12,1622133089,1620803121,145,504,11,49
1ee47a19-58ad-4b9c-bf8d-fa4a5d8c9b20,player,maurice33,Active,2017-07-24,2018-08-31,-25,25,2,0,0,0,6,1246,325,19,1619553214,1620955439,207,242,10,67
94fe7cd9-8c34-4b3e-a54c-ed59a90be29c,player,erica74,Active,2018-05-18,2020-12-25,-36,1,0,0,0,0,10,1139,402,18,1620827094,1621674980,145,393,4,62
c8384e87-a9ba-4724-a2ad-3a87dc46ed51,player,zmiller,Active,2019-12-29,2020-10-25,-13,6,1,0,0,0,12,855,417,7,1621372696,1621506348,282,366,12,55
a9417348-e0a3-465f-99d1-989073e7ef8e,player,jamesmoyer,Active,2018-10-15,2019-06-27,6,2,1,0,0,0,18,1054,311,14,1620404283,1619755603,276,648,6,70
b1dcd2c5-4e9b-4cf4-9b28-ca41229d7a56,player,brandigraham,Active,2018-09-30,2021-01-25,13,1,2,2,0,1,16,1100,99,15,1621858471,1620058284,120,393,3,64
65a82038-5309-40af-84d1-d54f82d8d623,player,pnelson,Inactive,2019-12-17,2020-10-16,36,18,2,0,0,1,14,722,509,19,1619339115,1623911947,183,589,11,68
8b507d5b-eced-4dc1-a3f3-3e87db41ea53,player,joneskyle,Active,2017-01-28,2017-06-20,28,0,3,1,0,1,12,948,468,11,1621547081,1621045344,164,465,6,48
9d3c4d3c-05bc-458a-98ab-f0286b20ac09,player,halecarlos,Active,2018-10-25,2019-10-17,33,0,1,0,0,1,14,1144,385,17,1621048812,1621597942,167,358,13,50
8e898f38-5909-4fba-a8a1-a1f4ea8a58d4,player,jacob91,Inactive,2017-07-22,2020-10-01,36,16,4,0,2,0,12,1168,325,15,1621828827,1619930891,147,499,12,73
f5d58664-c989-4af0-836c-a0edfa8aa23f,player,brandy54,Active,2017-10-21,2019-10-14,28,17,0,1,0,0,12,1388,360,19,1622106583,1620131634,235,370,10,79
6a822be0-df7d-49b9-a1bc-596c7ca8a1e1,player,xhudson,Active,2020-03-23,2021-02-28,27,0,0,1,0,1,14,913,472,15,1621692804,1623612779,174,396,16,73
a8b54f6a-1014-4073-b839-e93827b647ba,player,woodssean,Active,2021-01-05,2021-02-27,-23,5,0,0,1,1,19,1009,600,15,1621854302,1620652825,176,455,7,60
dcde1f1e-5746-42de-abdb-6518da8dbc4d,player,alexandra03,Active,2020-11-14,2021-02-13,-27,16,3,1,0,1,15,899,202,20,1619449965,1620157696,125,396,10,57
047a83ae-821f-41b1-87ec-145e49338d44,player,andersonmichael,Active,2016-08-16,2018-08-16,18,3,1,0,1,0,16,1226,345,11,1620352973,1623003881,253,528,9,45
3c99afe3-d0ee-4a27-975a-4a9301afabd4,player,maddoxdiana,Active,2018-06-09,2018-10-12,-9,18,1,0,0,1,14,1027,395,20,1620473178,1620602427,190,337,7,62
c33fff18-4645-43f9-845a-c853f31482fe,player,melissa65,Active,2017-03-02,2019-05-06,-5,1,0,-1,0,1,12,719,424,17,1620743440,1620022980,254,463,21,59
68fdaec9-b457-423c-8eae-277c02f51aef,player,gina56,Active,2017-09-23,2018-01-29,25,11,0,0,0,0,16,1390,548,19,1621505424,1622639019,154,415,5,58
767bd39f-800f-479f-a483-b96f8ed177c0,player,sanchezjohn,Active,2016-12-04,2018-03-21,5,5,6,1,2,0,7,1398,405,13,1622697488,1621868229,197,508,4,57
0ae4043d-85e1-4ebc-b7e9-6cabef119e8d,player,pattersondeanna,Active,2021-01-21,2021-06-07,40,4,3,1,0,0,15,1242,538,10,1622923756,1619062106,140,398,13,61
94a0a9b2-fd11-430e-9a90-d09b63ae9db9,player,mary69,Active,2017-01-14,2020-09-30,20,2,0,0,0,0,14,1096,393,13,1621373426,1621298779,179,471,14,52
d7c05f2b-e411-4d82-991a-4ee05efd051d,player,vicki99,Active,2018-02-16,2018-06-20,10,4,1,0,2,0,22,1298,413,8,1621007009,1619501588,158,535,7,66
2b89d456-1afd-4e4c-9fd2-39d1cbf29576,player,candice14,Active,2021-01-25,2021-07-09,-6,11,0,-1,1,0,14,763,471,7,1620925468,1619893827,90,528,19,56
31668fed-8a10-41a8-a8ef-23dde9dbbc5e,player,ihouse,Active,2018-09-20,2019-03-21,-28,4,4,0,0,1,15,669,592,20,1621892384,1622102277,140,392,3,67
eae0f729-9fa1-48b5-b013-3b0c29466921,player,philipchavez,Active,2018-12-11,2020-01-24,-2,12,5,0,1,0,14,818,161,21,1621685089,1622413601,202,289,6,79
747b6e0a-9109-42e1-b375-c51f9af84164,player,turnernicole,Active,2020-02-09,2020-11-23,19,4,5,-2,1,2,14,1367,418,14,1620891320,1622424713,266,662,13,46
afe12f15-8455-422a-9d05-d09cbb86f534,player,kingshawn,Active,2019-03-13,2019-08-05,15,5,3,-1,0,0,1,816,280,17,1622205298,1621398603,176,610,7,74
7b7363cc-8f01-4567-ba7e-caeff4414ef1,player,ncummings,Active,2019-01-21,2020-07-30,-9,14,1,-2,0,0,16,1328,199,20,1620842431,1620510330,142,561,2,65
1cd17c68-59c1-42c2-baa2-545a56c82ee4,player,mjackson,Active,2021-05-08,2021-05-13,23,0,4,1,0,0,6,927,111,16,1621147850,1619482085,220,390,12,74
28435d29-e2cb-43d8-a82e-351c6f58e30d,player,vgraves,Active,2016-12-17,2019-12-16,-10,9,1,-1,1,0,3,773,324,13,1621730707,1619611165,90,392,12,61
e1c32cf5-aea5-4581-933d-cb4f7e5fdbc2,player,dana73,Active,2020-06-21,2020-07-06,24,5,1,0,3,0,13,908,419,11,1622176316,1620322518,197,398,10,41
5b9672d7-6a7f-4e10-a25f-a39fa3316876,player,porternicole,Active,2019-05-03,2019-11-06,-5,0,1,0,0,0,23,1090,320,20,1622511217,1621989179,160,330,3,69
5c75f719-7c40-413a-862f-f01be6120784,player,jonathongrant,Active,2018-03-25,2018-05-13,-28,5,1,0,1,0,15,790,287,20,1620705656,1620718143,230,355,17,49
b15eb8a4-c8d9-423a-b9f0-55b7907ce199,player,kara45,Active,2021-01-20,2021-06-23,34,5,2,1,0,1,5,1021,236,7,1623524558,1620327695,216,653,6,69
03e8fa9a-6a88-44fb-af3d-91c1bf3c49f5,player,lflores,Active,2020-03-10,2020-03-21,16,3,0,0,0,0,12,1152,323,14,1620306412,1621646796,172,564,8,62
5c40ce3a-7d76-4d29-8297-4fa0bca27ad6,player,thomas84,Active,2021-07-05,2021-08-02,-20,19,2,3,0,0,9,1435,400,17,1619100033,1621994661,122,589,14,49
aca1aa1c-0620-4f98-9224-d0e4d1e99531,player,wesley48,Active,2019-09-11,2020-10-07,-24,8,2,-1,0,0,14,994,397,15,1620696502,1621981097,291,378,8,57
0b794ca8-799a-4a86-8394-ca92107db1e6,player,xwhite,Active,2019-03-02,2021-06-03,12,11,5,0,0,1,19,1152,326,9,1619024554,1620268026,190,583,8,46
31cc3b25-73bd-42c9-ac59-93f3fbfc6d0f,player,michelledavis,Active,2017-10-14,2021-07-17,28,14,0,0,0,0,16,935,341,16,1622252020,1622089878,100,679,7,46
229c8cc3-9d90-496c-825a-ea2d7b077809,player,gilesmadison,Active,2019-07-15,2020-03-15,9,10,2,-1,0,1,10,907,570,11,1624623594,1622485390,217,468,16,67
319a9467-d6a7-49da-8251-4e3e5a9a55da,player,garciarose,Active,2020-10-20,2021-05-19,22,0,0,0,0,1,16,872,462,16,1619965762,1619061187,59,690,3,44
1c85fad6-fb2a-4778-a9e5-1a519816c80a,player,lori63,Active,2017-02-17,2018-03-22,56,29,1,-1,0,1,13,1210,498,17,1621249602,1623466052,244,614,1,56
86431d3f-4722-4cb0-b11d-7e0d3dbce5df,player,ypowell,Active,2021-03-22,2021-06-10,16,0,0,1,1,2,18,523,225,12,1621610966,1621649847,141,364,9,69
8d56f093-10c6-467d-b637-34a3a693bb20,player,sherry95,Active,2021-02-11,2021-08-02,17,12,3,1,0,1,15,1009,284,12,1619527256,1620628633,235,624,3,54
2f24b4b6-aa93-4d8a-812c-fbb49d9d38ef,player,simmonsandrew,Active,2019-01-19,2020-10-08,34,0,3,0,1,0,14,1072,144,19,1621504306,1621722772,157,707,11,67
45fbd959-678c-4f6f-ad1a-40e568df9308,player,bradfordholly,Active,2020-09-15,2020-10-14,39,2,2,-1,1,1,12,689,459,10,1619656410,1621156550,182,533,12,66
a49debc7-3f63-48b0-9d43-9a06bf73bf6f,player,stephanie27,Active,2018-12-22,2019-09-15,-43,12,3,0,1,1,22,850,462,20,1620075463,1621243847,182,305,17,58
978c76c2-9bcf-4710-8112-ed9c59e4255a,player,mcguirediana,Active,2019-11-08,2020-09-08,-5,4,2,1,2,0,20,1133,490,12,1618658487,1622205818,199,552,13,68
d59e19c3-44a2-48e4-ac18-a28694b49a76,player,williamsteresa,Active,2019-07-08,2020-03-11,2,3,2,1,0,1,18,982,410,11,1620907322,1621163772,117,538,8,40
f714031e-0910-4fcd-b18e-64ca126e51be,player,phillipsmichael,Active,2017-08-08,2019-04-17,-2,8,2,0,0,0,15,931,339,17,1621572969,1623277651,192,719,14,39
a0bcd1a7-ec9f-43a4-8079-7c03fd2bdabe,player,brookemay,Active,2020-03-17,2021-07-06,-2,13,0,1,0,0,17,698,370,17,1619934806,1622061412,195,362,20,68
45da65fc-43a9-4229-9c2f-a692a6840c8d,player,dbaker,Active,2020-07-06,2020-11-18,49,2,2,0,0,0,11,1233,250,14,1621601028,1620848981,252,444,6,70
daa03a74-4ee1-46bb-9da4-721820402924,player,sandersmelanie,Active,2020-05-12,2020-09-02,47,9,1,0,1,0,16,934,587,17,1620928710,1620659826,305,391,9,47
11ad8402-b3c3-4eb1-aebc-bc79ce252db4,player,hopkinsjeffrey,Active,2019-12-26,2021-03-24,32,13,4,0,0,0,17,1126,387,22,1621237856,1622517824,127,553,17,58
b3328a1a-631a-4fec-b991-763b97021fad,player,samueljohnson,Active,2021-03-14,2021-04-23,12,4,2,0,0,1,13,768,470,19,1620154864,1621746581,123,499,8,67
231857c2-9dee-4703-90a7-54fbfb494fa0,player,jamesdickerson,Active,2019-02-14,2020-08-06,11,17,2,0,2,1,19,957,341,11,1620938232,1619908217,196,577,11,74
87db125e-da97-46ec-8dfc-f524fb1e7aef,player,john98,Active,2021-01-06,2021-03-08,10,7,1,-3,0,0,13,1003,465,21,1622178096,1622069878,132,490,13,65
60ada934-b6db-4bb7-935d-b885cb5b69db,player,brandon51,Active,2018-12-13,2021-05-19,-12,9,1,2,0,0,14,1159,152,17,1620732752,1621713028,144,466,2,51
344c2d4f-471c-43eb-af3e-34f818bc1cf4,player,craigwilliams,Active,2018-07-16,2019-02-15,20,20,7,1,1,0,7,1149,428,12,1620421448,1620821255,225,586,14,41
c6b2c2d9-1298-454c-a558-30d2573b978f,player,johnsonmelanie,Active,2020-10-15,2021-02-19,2,7,1,-1,0,0,15,829,304,17,1622081575,1624044646,123,555,2,61
ba2f5ef5-79fc-4668-b14f-a0186ef7f11f,player,eric72,Active,2020-07-21,2020-10-26,-19,5,1,0,0,0,13,688,535,17,1621049778,1619469580,91,354,12,73
41f7bdf6-3339-4c0d-912f-5047656219de,player,amber74,Active,2017-08-26,2021-07-28,-23,2,2,0,0,0,29,1201,321,21,1621746610,1622609263,138,499,8,65
4f1106c4-0986-4285-ad24-355f3c9fc34c,player,bbarrett,Active,2018-06-23,2020-06-12,26,12,0,0,0,0,8,1490,353,18,1621876857,1623790939,181,307,6,63
b8f78b07-ed2e-46ba-9acf-d6803f87d3a8,player,dbaker,Active,2019-03-19,2021-07-27,20,5,0,0,0,1,18,882,508,11,1621209214,1621949838,326,168,7,66
eb68dbe4-530c-4310-865e-9ae0d9995c60,player,joy37,Active,2019-10-25,2020-05-26,15,4,2,0,0,1,16,1173,472,19,1621108742,1622230685,273,118,11,55
e764c10e-c101-4368-8b77-1a1930396b81,player,angela09,Active,2020-12-16,2021-02-14,-34,4,5,0,1,0,14,935,302,15,1619756124,1620580171,226,540,9,63
0dc0a9d0-d908-4d1a-b553-d46d573214d7,player,rojasdaniel,Active,2019-04-24,2019-06-27,-33,5,4,0,1,2,20,929,468,24,1621196697,1622082339,124,403,9,64
f736b80c-6f3e-4ac6-8223-52e59953a34b,player,schapman,Active,2019-07-26,2020-02-15,18,12,1,-1,1,1,17,959,502,17,1623207048,1620601274,186,495,4,64
19587b37-6a7b-4c0a-9f1c-d3aa43e73ae6,player,qchen,Active,2018-05-12,2020-08-05,-40,1,0,-2,0,0,17,1399,202,19,1621836037,1620285047,225,519,8,38
9d9b2495-04e3-46a6-833f-7b06d105c0df,player,dfernandez,Active,2020-11-07,2021-03-26,11,21,0,1,0,1,19,1085,456,12,1621817599,1620089103,232,517,1,54
a1c0351e-a50d-444a-ae38-ff61b7423fad,player,martinjennifer,Active,2019-05-30,2019-12-31,20,6,5,2,1,1,21,1345,87,10,1621601359,1622076381,264,433,13,74
6baec9fe-1867-4ce8-84d2-0b734302b2be,player,hansencynthia,Active,2017-05-30,2020-09-15,40,10,3,0,0,0,12,675,281,22,1621123007,1624051061,76,488,11,52
a04cdde3-4775-4fa6-997b-579637ea6396,player,wreed,Active,2017-10-21,2020-01-30,-8,6,1,-2,0,0,18,369,115,11,1619433410,1621278405,179,541,15,77
ba42b876-59a2-46ee-be28-a6e4e12d2071,player,alexanderhurst,Active,2018-10-23,2019-10-16,12,15,2,-1,0,0,11,914,648,16,1622144851,1621868710,249,628,6,60
0dc62ece-24b5-41a1-ab86-0840f7ff2acd,player,derrickbanks,Active,2017-02-26,2017-04-21,-40,7,0,0,1,1,24,842,383,16,1621483231,1621430300,109,374,7,61
75b66807-20b5-4716-8267-c5382e7aaf85,player,shouston,Active,2018-09-18,2019-05-29,-37,1,4,0,0,1,20,1143,283,10,1621422816,1620806937,273,449,11,64
0eaab3d5-c303-4b6b-a045-a9518e778ee8,player,rodney18,Active,2017-11-22,2019-05-25,-20,3,3,-1,1,0,18,1079,525,12,1620327514,1620200708,168,272,3,59
b9802c21-8c07-49a7-a3b9-e0da17c5281f,player,joseph82,Inactive,2019-09-08,2020-08-05,9,11,2,2,0,1,12,999,191,11,1618136230,1620369074,145,451,6,73
c1a212cd-b5da-4ff7-a631-aed2e80d1395,player,parkskelly,Active,2020-11-19,2021-06-13,23,7,4,0,1,0,14,1140,244,14,1622009402,1620021282,166,375,4,52
feb847bb-45c0-4e33-95fe-56806823f3f8,player,millsdonna,Active,2021-04-23,2021-05-21,0,6,0,0,1,0,8,1342,720,16,1622503520,1621731370,257,365,12,74
98aa851e-fa78-470c-aa52-101e103eaf74,player,ygonzalez,Active,2017-10-23,2020-05-31,-33,8,3,-2,1,0,25,1020,405,19,1621176621,1620753824,105,818,20,61
e6827f88-1880-439e-896d-075f449e6ae8,player,westvalerie,Active,2020-11-03,2020-12-20,-13,5,4,0,0,0,19,928,386,10,1622364722,1622036099,128,523,6,50
8c7a4249-74e9-4a97-b9fd-c00b56b30531,player,kgarcia,Active,2017-10-08,2018-04-11,17,7,1,-1,0,1,13,817,167,18,1621419873,1620010524,66,532,12,71
